,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Backdoor.Graybird-201267f2b8c394b866ce09e16997ce04701a0bdaa1f5651e81d1675af4a567a6,-0.011798202,-0.81116056,0.19225174,0.026996128,0.32620758,-0.2615662,-0.5395183,0.29194164,-1.1520439,0.0029986838,-0.3298709,0.6350341,-0.16639525,-0.19455117,0.064838365,-0.5342311,-0.6518088,-0.51208866,-0.28001612,0.48012936,-0.638294,0.28956008,-0.86962986,0.5826757,0.2231969,0.47751865,0.044384677,0.2396172,-0.8492977,0.024642281,0.0820049,-0.3572346,-0.12090889,-0.2982874,-0.11139341,0.37222004,1.0
Backdoor.Graybird-20459a8ebc99703a2171b85dc321c41ccb8fdd67b606ac75c890156db25d67e2,-0.06473231,-0.48869285,-0.35880557,0.7761417,0.34287968,-0.60953164,0.42473105,-0.041878626,0.235619,-0.12274287,-0.12794755,0.7670276,0.30575126,0.19549641,0.44698593,0.49244776,0.25254893,-0.43318018,0.225808,-0.31200868,0.43950292,0.30343702,-0.9426532,-0.32508853,0.21001136,0.030703455,0.6918229,0.18751805,-0.6202155,-0.10735577,0.3376736,0.18383366,-0.61389965,-0.43009654,0.39910892,0.654869,1.0
Backdoor.Graybird-21f994f2239ccaaddf25e98859f58e609dbc589127160c943dd884506d0f1e95,0.08481855,0.09235759,-0.29604596,-0.10839465,0.15199013,0.02548848,0.25063425,-0.119538404,-0.021708928,0.7295993,0.2699448,0.50133646,-0.046325315,0.3417923,0.19612324,-0.2449124,-0.42715612,-0.10727632,-0.055360977,-0.13910802,0.5284853,-0.06284672,-0.69080853,-0.32332546,0.1822766,0.44577965,0.114605084,-0.18816662,-1.0576558,-0.7146511,0.2794067,0.086116105,-0.24430647,-0.3579708,-0.28238618,0.48904112,1.0
Backdoor.Graybird-22772293d3a3b20b3610ae1c06ab72da41745c57356905855180b45c5d43ae96,0.36795142,0.039952572,0.2762332,-0.036460113,-0.12821743,-0.13496016,-0.23738228,-0.5499089,0.20088446,0.8762421,-0.31133264,0.32027557,0.24107008,0.35547724,0.5697333,-0.16007787,-0.14525269,0.08128876,0.4826776,0.10682594,-0.11427195,0.6333585,-0.102301076,0.464798,-0.00025024806,0.015450176,0.13447501,-0.2605196,-0.7075198,-0.21999602,0.5739721,-0.35918415,0.18882798,-0.3459831,-0.14975955,0.15231737,1.0
Backdoor.Graybird-22c98fc9dac84f509083a90a332517ead8eb265fc53ddb1d16e5cfd0dab0ebe1,-0.05170423,0.36345884,0.64882994,-0.6850543,0.124461986,-0.3737194,-0.6078613,-0.2540305,0.0055018677,-0.0982375,0.018254204,0.43561682,-0.12355257,0.077966556,0.10926723,0.14862478,-0.34086928,-0.5362675,-0.78149104,0.23132072,-0.45487574,0.3641673,-0.9195867,0.6009586,-0.19229369,0.79346937,-0.2663455,-0.2711924,-0.2697245,0.43523526,0.21416262,-0.47428206,0.19779384,-0.6277597,0.03949198,0.05269756,1.0
Backdoor.Graybird-23259ea20d4f481cdc1bf58894f6280ddbe3fc56d7bfbaaf11bafdf4840f8c2c,0.76533145,0.35634577,-0.09792856,0.18082538,-0.06312126,-0.16300428,0.3934799,0.31680697,-0.23587908,-0.1742257,-0.14136533,0.11908553,-0.29990625,-0.115792796,0.07464402,0.46492794,-0.13204777,0.050141484,0.83919954,-0.021645745,0.13293335,0.4010429,-0.058240753,0.76660264,-0.4923073,0.06370235,0.3332511,-0.48335904,-0.1423989,-0.19697264,-0.015964199,0.14818822,-0.19566797,0.2750469,-0.16069046,-0.055567604,1.0
Backdoor.Graybird-2486e00f3531d89506d2a87525b723d2508b4b8c0040824956aeca41b97d17d7,0.49638095,-0.54169345,-0.07457377,-0.27166155,-0.17798413,0.14735797,-0.21135826,0.7086866,0.093508445,0.12394864,0.074075274,-0.060654886,0.786799,0.6339693,0.28511843,-0.5158035,-0.035219118,0.09827158,-0.37583253,-0.36411607,0.29743788,0.35015535,-0.33305848,0.42410246,0.4470232,-0.010566963,-0.35886988,0.34983727,-0.76864517,-0.48750526,-0.4386792,0.32098722,-0.06860102,-0.31941164,0.05726647,0.22363156,1.0
Backdoor.Graybird-2565563f99f161ad465a603000f5a2440b83b12413930bac01d20c6d3924f79e,0.2155947,-0.04436622,-0.3072026,0.54564124,-0.022799753,-0.7281432,0.22634418,-0.004369474,0.39185798,0.59138584,0.08681093,0.46816465,0.060857527,0.29727426,0.8589318,0.404823,0.2110211,-0.22222961,-0.2535415,-0.46075577,0.18601502,0.17624325,-0.6927086,-0.512787,0.36180383,0.40127575,0.5173122,0.5574689,-0.58196765,-0.41296643,-0.2881797,0.50190866,-0.58456796,-0.19078387,0.17963427,0.6558227,1.0
Backdoor.Graybird-272ea0be5ed16c1b6a1d0149a85107e382cf7dab94eb40fb49ec17acd3c00b0b,0.32260022,-0.6795667,-0.49738738,0.07836592,0.09432844,-0.00021216673,-0.48353302,0.32648677,-0.44772515,0.13256428,0.3171188,0.14786199,0.37786874,-0.10325061,0.6801304,-0.28357852,0.31971884,-0.53170395,-0.93109006,0.089418635,0.12904331,0.10185289,-0.20747623,0.26398796,-0.026973221,-0.10346312,-0.22343314,-0.68689257,-0.48880613,0.13509442,-0.024119813,0.47675437,-0.7176065,-0.1390513,0.37526312,0.5273228,1.0
Backdoor.Graybird-27c0a52403d572f0ee5abc626a7f5cd834ed6a5b7eeebeadc848a5cc091eb5d1,0.3488657,-0.3440822,-0.57331055,0.63082695,0.47102672,-0.11820645,-0.3666688,0.50065845,0.07401757,0.7163338,0.27068514,1.0238715,0.43896592,0.22180754,0.39872602,0.44494823,-0.037273366,-0.21061611,-0.031763114,0.18777665,0.64949965,0.74289966,-0.3057933,0.13998377,-0.23823303,0.29761887,0.6489365,0.033075426,-0.7221078,0.3182713,0.57870376,0.23604527,-0.16886231,-0.054617282,-0.036388893,0.8394588,1.0
Backdoor.Graybird-27d4f0a222bbb2285e395dcbed061a6eeb91a69d6c8cab8c98fd1ffb244c699a,0.10339464,0.08276705,-0.51357204,0.03976532,0.18779477,0.1536307,-0.375512,0.11014926,-0.024730409,0.077206865,0.22391883,0.54139876,0.16689384,0.60000867,0.33441108,-0.18191968,-0.27709073,-0.17361324,-0.091976896,-0.25137722,0.13173293,0.34661767,-0.15370701,0.23066022,0.36505017,0.18243933,0.33818722,-0.3859643,-0.7974694,0.008354044,0.80650383,0.5071867,-0.45426315,0.24006926,-0.048283406,0.25837812,1.0
Backdoor.Graybird-2821c9781c0351109c2a8b9633972e2c71f46371b648d2103c2741f560b60a1b,-0.0410671,-0.6236891,0.1237094,0.18504745,-0.060054354,-0.2228307,-0.056633033,-0.04617566,-0.2735909,-0.7593736,-0.06373192,1.2092783,-0.26331267,-0.18162122,0.26218438,-0.15113552,0.1338661,-0.73784447,-0.37753034,0.2623753,-0.27229604,0.6809851,-0.87433505,0.68902683,1.0447774,0.50862086,0.24781652,0.43694195,-0.8498971,0.4653358,0.20364128,0.29026428,-0.20657402,-0.010721481,-0.26302907,0.37306833,1.0
Backdoor.Graybird-2860ba35f778ed52b8487fe93a77c05a2d49222ba8f6cb81877c1779d13c1f4a,-0.11251187,-0.03296785,-0.6143307,0.03768544,-0.16183992,0.2405937,-0.41580388,0.09411339,0.26239836,0.23618695,-0.1760413,0.22901516,0.07761777,-0.0901868,0.31773525,-0.2943524,0.17086285,-0.106459916,-0.59660167,0.1399712,-0.15269296,0.50050354,-0.6037577,-0.046191186,0.02687426,0.4516167,0.011541517,-0.041635733,-0.60971427,-0.049658604,0.01961105,0.4080927,-0.13516049,0.042997196,0.2360084,0.2806518,1.0
Backdoor.Graybird-2a1858cfa17d4f07292362a2719d61c97a487d29a5adf45d8e8b32f3252331a2,-0.4951046,0.5185697,-0.57951015,0.6544851,0.41720802,-0.66232866,0.43823814,0.098759234,-0.08167675,0.15095977,0.5933184,0.33835948,0.5928585,0.25282627,1.4987803,-0.31270823,-0.27126136,-0.29623854,-0.4861027,-0.27637857,-0.08827616,0.07770821,-0.63758993,0.06568071,0.68377846,-0.043232054,0.14181164,-0.007409095,-0.60242176,-0.10900063,-0.4480151,0.46900377,0.16114196,-0.02545201,0.20677185,0.94561595,1.0
Backdoor.Graybird-2a7c74a91f4b6f4ed632d97fc3ee8835a7a615cb15dbf6ecbb96526d06f64db6,-0.64150155,-0.06682997,-0.33244905,0.57674176,-0.58922595,-0.3161281,0.14058359,-0.29026768,0.4107718,-0.22740678,-0.54696804,0.18454784,-0.61628735,-0.05240498,0.56702745,0.44709548,0.5311647,-0.3541716,0.40833908,-0.5242331,0.12509161,1.0196753,-0.046126246,0.374947,-0.89037246,-0.23490046,0.40442652,0.16611803,-0.4091097,-0.5188502,0.10792671,-0.49483338,0.31101015,0.15859663,-0.5829671,0.057188887,1.0
Backdoor.Graybird-2b470ddd183ec9f15d7cef2e1f2daf7243e1deef16fb6e74cb75b67c5d25df18,-0.09500445,-0.53120065,-0.03109023,0.22690472,0.3720524,-0.4471908,-0.037370656,-0.0035689024,-0.5971825,0.20924588,-0.2105902,0.30814067,-0.29678354,-0.11801827,0.22773533,0.58274394,-0.8216221,-0.026708344,-0.45183,0.10326208,0.23532154,0.058837574,-0.7630895,-0.32206172,0.02594741,0.07906665,0.31774536,-0.14001627,-0.5424912,-0.06819899,-0.17939717,-0.42097127,-0.7780188,0.49459043,-0.20879559,0.5213752,1.0
Backdoor.Graybird-2ca870cb512099a0df67fefee9eb2bf8fd53cc078919852144d6cbff26456347,0.67210966,-0.6661383,-0.14379112,0.39116988,-0.0071862647,0.61281484,-0.061732102,-0.17180394,-0.006187369,0.76087683,0.94515043,-0.07893643,-0.20383991,-0.13769484,0.5239546,-0.2943129,0.46484604,-0.42745906,-0.22456451,0.16362327,0.17933543,0.4133144,-0.7220004,-0.037702054,0.013319997,-0.023638848,0.03941221,-0.75123715,-0.64799064,-0.20021212,0.22287963,0.36218247,-0.2711099,-0.25205037,0.060424708,0.11499927,1.0
Backdoor.Graybird-2ec9be730d82cf10af338e7f25781006744b9dda9c9ff484acfd2de501b05e24,-0.07343595,-0.5144554,0.44273666,0.44821757,0.32592502,0.2683417,0.42571163,-0.08882467,-0.40037897,-0.24836837,-0.23606369,0.45796835,-0.046248287,0.3980216,0.51041305,-0.43711627,-0.39937785,0.067173645,-0.62018305,0.67176634,-0.02613555,0.022112729,-0.35192335,-0.1503395,-0.47059956,0.66324216,0.0302465,-0.26985294,-0.70483404,-0.37333775,0.23667257,0.41916662,-0.3089413,-0.20161462,-0.16426457,-0.14366923,1.0
Backdoor.Graybird-31e4807b0f375d8f919a3037f2764686a46d2e41bd957f8edd8f771621a3e53f,0.13836962,-0.3632617,-0.08226234,0.016266258,0.06706068,0.25667834,0.37848687,-0.1410526,-0.03430377,-0.33515877,0.028756209,0.04197359,0.28672847,-0.28152683,-0.15830149,-0.29182145,-0.33287436,0.44556576,-0.97261477,0.96223736,0.23976077,0.26774338,-0.9105069,0.021959975,-0.3915083,0.7266145,0.27069998,-0.24921416,-0.56759745,0.024548076,0.08089787,-0.06687886,-0.21525012,-0.47575375,0.053067554,0.26643634,1.0
Backdoor.Graybird-32cbc565918830a83537aef008c3587ea24d2172c7ed3563ac2f4a7506a7a00d,0.48867103,-0.220052,-0.115819216,-0.43876007,-0.10209661,-0.16762581,-0.23516746,-0.19097531,0.3933914,0.30026868,0.39706826,-0.19330579,0.36450255,-0.08329003,0.47038588,-1.0954741,-0.30929577,-0.13405816,-0.48388764,0.47363374,0.39474759,-0.013659481,-0.4271443,-0.33290556,-0.56645685,0.4106589,0.13787521,0.03745489,-1.0312119,-0.34768692,0.048664387,0.06751762,0.051895823,-0.3974457,-0.5092024,0.6482866,1.0
Backdoor.Graybird-33e8337aad51e26cebf92f17cdc0c3ffa5ed55c74de4e7cd5b92db2d75e15339,-0.64641047,-0.13295428,-0.51026756,0.39553666,-0.2577584,-0.30880594,-0.45276186,0.15876094,0.056723185,-0.28292635,-0.13358508,-0.5924763,0.14192565,-0.060354758,0.92147654,0.3296828,-0.123901434,0.15367332,-0.18285292,-0.03605058,-0.61565596,0.5430563,-0.4219795,-0.32784754,-0.4239371,0.06149377,0.41268337,-0.22063918,-0.21093208,-0.36323023,-0.36560923,-0.09625492,0.19134681,0.32104078,0.21173741,-0.37186906,1.0
Backdoor.Graybird-340c5cae28749592b0ea9453bd4f7d109b2fe2c8a03041e5da9961a7339eaa34,0.13927515,-0.5677856,0.07105528,0.2620911,0.35685322,0.10818912,0.2649145,-0.07005625,-0.07119709,-0.04399937,0.20450337,0.5939227,0.6910338,0.5569771,0.24602146,-0.28637737,-0.6231896,0.45065832,0.13279761,0.5049452,-0.04475771,0.5535851,-0.51935184,0.08967176,0.0072091417,0.34574053,0.35961026,-0.09683208,-0.695132,-0.58993167,0.34543103,0.01772633,-0.38712242,-0.28246263,-0.14893952,0.09221367,1.0
Backdoor.Graybird-3472255f40fa8003a08d8c641d9d2c5d0f749bf4c0420fc9a22040103a97c35b,-0.073754005,-0.46839526,-0.31965247,0.3526961,0.118790835,-0.13507013,0.2319502,-0.18002078,-0.03625036,-0.65329945,-0.3574417,0.10322062,0.47401842,0.10991887,0.4990968,0.3868053,-0.2754651,-0.03386568,-0.1357728,-0.28582197,-0.05218204,0.2873483,-0.4267107,-0.016911395,-0.07727188,0.082712136,-0.3068534,0.09992711,-0.89608794,0.026215093,0.5942511,0.035514988,-0.6451928,0.008825014,0.062362652,0.1831672,1.0
Backdoor.Graybird-3473cb362c74478f5f8d200d068fbf1806d2dca138264e942574fb7abd324b42,0.51010823,-0.62941307,-0.06295908,0.025297526,-0.11797334,0.53783655,-0.401635,0.6466474,0.48428562,-0.12452998,0.0659294,-0.038540743,0.53458816,0.43016866,0.2846392,-0.3976242,-0.10405491,0.5539209,-0.09600197,-0.18157506,0.48032257,0.37135014,-0.28831968,-0.034101736,-0.053727403,-0.22013193,-0.28613365,0.012791119,-0.4612211,-0.6427317,-0.28033403,-0.20274696,-0.287516,-0.46473128,0.19998421,0.21847616,1.0
Backdoor.Graybird-349a9ef306724d4e0a569074528204ac93186fc10679de7c0fd4117b7e674adf,0.41762197,-0.1162663,0.22751912,0.83700305,0.3165021,-0.45201,0.50185674,0.044502176,0.06141225,0.28076756,-0.11832091,0.17190543,0.2789824,0.22496125,-0.06539051,0.13044365,-0.6460124,-0.26798177,-0.37183037,0.88631266,0.10834388,0.81038624,-0.7819072,0.18531434,0.1589442,0.3186609,-0.3238758,-0.22855355,-0.5043708,-0.00201905,-0.20071945,-0.54342407,-0.6985738,-0.36205357,0.136584,0.07011432,1.0
Backdoor.Graybird-34cb2e3660a417e83f902c990f20b3d0efa6e84ad20a7c769f2944cc333bc47b,0.52061915,-0.32065767,0.03712422,-0.5743288,0.45963627,-0.04288965,0.08192633,0.24868888,0.214479,-0.10482704,-0.09531887,0.49744484,0.33613354,0.44105,0.1825243,-0.68865454,-0.80635947,0.65657073,-0.3517945,0.5064054,0.41778237,0.43413648,-0.7669109,0.0078066383,-0.17627315,0.4900889,-0.017188704,0.9218668,-0.62253875,-0.8001738,-0.043167595,0.101078264,0.050055217,-0.15625067,0.043101393,0.4374489,1.0
Backdoor.Graybird-3512ae0eba2c3f6e4e6195c0e1bd70b9a9e3b3d7708f403ed4b5e281e4a1a120,0.159951,-0.04277375,0.020205164,-0.046101786,-0.025739696,0.020542098,0.7231457,-0.89430606,-0.46953654,-0.053446665,-0.065929264,0.1096241,0.0009321309,0.06803685,0.867877,-0.03502319,-1.3015649,-0.55510086,-0.6520845,0.19042264,0.08717173,0.49843025,-0.22725226,0.22316688,0.16082257,-0.2475999,0.12990429,0.18548445,-0.83966,1.0237055,-0.34415817,-0.0334067,-0.30782503,-0.31735867,-0.0975574,0.43357158,1.0
Backdoor.Graybird-35808e06d5ab73341611da612e9a37252f07f2bc7801725569ebb49895f59a05,0.35840043,-0.07904016,-0.21752732,-0.009269035,-0.5071112,-0.36914676,-0.5680786,-0.4233429,-0.058168117,-0.03779525,0.055151675,-0.52507424,-0.03353021,0.10569417,1.02529,-0.29068628,0.18732886,-0.6170144,0.15761478,0.10486583,-0.20971964,0.118012615,-0.068309635,-0.0528785,-0.07970928,0.3375006,-0.2466655,-0.046301395,-0.7511704,-0.5483836,-0.22380477,-0.34819353,-0.32582727,0.30668852,-0.20170325,-0.7416707,1.0
Backdoor.Graybird-365bea068bcb7c92f0dbf6868e8e6ac2d49feaae2d6464a4fbf9d4dc28ea4189,0.22609822,0.037961256,-0.025356859,-0.21466766,0.123264216,-0.062873974,-0.17089058,0.03566217,-0.13676967,0.4373947,0.02977314,0.6524039,0.5551898,0.6971982,0.64573425,-0.17838557,-0.37726998,-0.23461658,0.42706013,-0.17190862,0.45211235,0.034230195,0.04194094,-0.42112827,0.6327558,0.054032873,-0.10750368,-0.24171925,-0.85055923,-0.13082549,0.3182248,-0.31747785,-0.18926263,0.29742894,0.1756948,0.42360923,1.0
Backdoor.Graybird-3796ba03a70668fe9a40cd399da7963d6dded9136682059f1443d5b493d37a83,0.37991944,0.34476578,-0.633617,-0.3982595,-0.23069319,-0.0013317142,0.03704437,-0.030817807,0.25535572,0.4045545,0.41031644,0.6817253,0.2681838,0.24631135,0.14346036,0.14468497,-0.9999186,-0.040213928,-0.3508859,0.14476284,0.0940495,0.6040917,-0.74618965,-0.03688703,0.09281259,0.5246154,-0.16238755,-0.09093268,-0.4020478,0.17378098,0.20691562,-0.03544235,0.15138188,-0.3270277,-0.52825636,0.94498646,1.0
Backdoor.Graybird-3799f857d04896d9155038342c96e32490cab5ce67ddf33dab263184d95ea41b,-0.17453739,-0.0878465,0.14130954,0.027076542,0.18802755,-0.43022364,0.37994915,-0.0027995212,-0.19607899,-0.11672839,-0.05898677,0.67586094,0.19876957,0.47532034,0.09948392,-0.284028,-0.7649525,0.42542377,-0.56578547,0.81501913,0.08588239,0.4690158,-0.55070794,0.039433524,0.011898884,0.5488173,0.005293601,-0.4436566,-0.8005175,-0.35310948,0.70994675,-0.29736465,-0.6131571,-0.17043547,-0.31628883,-0.14057653,1.0
Backdoor.Graybird-3920bdcebc14233421ec142268749c0cc1358bba2af6e2e561ce3ac346db2d8e,0.2721213,-0.028969651,0.51618016,0.42950755,0.09725852,0.22630924,0.20247585,-0.21339634,-0.6084037,-0.29637188,-0.39501414,0.46992475,0.19528343,0.03243086,0.22468999,-0.20032257,-0.27942526,0.1257352,-0.68564904,0.8635608,0.25440255,0.5281054,-0.5241344,0.097612105,-0.81180966,0.6741914,-0.2500108,0.19907491,-0.8928447,-0.34209666,0.5352263,0.7208851,-0.42884183,-0.3348438,-0.20240337,0.013527553,1.0
Backdoor.Graybird-3a81fabef97e62aaefc48fa799a00c00d531afda4d49a58e90161dfef215d056,0.23464333,-0.12824504,-0.2879407,0.64137334,1.0394899,0.0024507842,0.14695859,0.62339854,0.15237056,0.4151933,-0.06400214,0.29605672,0.9047687,-0.078859664,0.299372,0.23135713,-0.26234165,0.0016177015,-0.22021388,-0.21998787,0.48500255,0.33607894,-0.25875646,-0.28254828,0.3036164,0.37364885,0.19919994,-0.5531538,-0.5378445,-0.59602517,-0.23716307,-0.295667,-0.34066358,0.09310229,0.25340608,0.15986635,1.0
Backdoor.Graybird-3ac9b0f65d3a26c5fe28cad9856d7119d2088f7cab78c37aa12348ea3b3bc000,-0.18561062,-0.5951701,-0.2669306,-0.12751807,-0.47221223,0.46545058,0.007489118,-0.1788427,-0.28954208,0.1788005,0.10212924,0.38693842,0.14701779,0.33866987,0.49425644,0.3132809,-0.17004296,0.085618325,-0.121222936,-0.06958275,0.50576055,-0.04574206,-0.18052173,-0.46029097,-0.20452735,0.2277997,0.13314983,-0.023132993,-0.90168035,-0.3608003,0.10572885,0.08629741,-0.32573193,-0.16661757,-0.13696527,0.7979411,1.0
Backdoor.Graybird-3b6230033969a93587fc1d795bd800de9478b437d400bfaa3a1fd7ab0b082102,0.5280055,-0.3088681,0.27569237,0.050642695,0.49383175,0.04313086,0.5559916,-0.1208653,0.29737926,0.029940225,-0.27138242,0.07933272,-0.04142004,0.21987468,0.74621665,-0.10262387,-0.43878835,0.032022163,-0.026219275,0.3855276,-0.4555676,-0.14980419,-0.5020341,-0.60269535,0.43939495,0.107167445,-0.044104964,-0.2751759,-0.61346775,-0.7828315,-0.29218006,-0.19020097,-0.7361137,-0.07943995,0.014984661,0.1004598,1.0
Backdoor.Graybird-3bd529df6d6af1c83eca9ff3fd494825f98908773b73ab6023b2d08e30fc9141,0.201655,-0.3216711,0.11060006,-0.22724944,0.32020515,0.29087818,-0.19416115,-0.079514004,-0.25152597,0.43630582,0.1156808,0.25394613,0.7560573,0.47054705,0.5915746,-0.50557256,-0.5193173,0.30035448,-0.31677878,0.31765953,-0.11294055,0.24323972,-0.2737157,-0.093754105,-0.46872035,0.41194293,-0.34519687,0.054931358,-0.74553925,-0.2674492,-0.12548116,0.06334569,-0.20647012,0.002633039,-0.19442728,0.7032732,1.0
Backdoor.Graybird-3d4c37580fcfcd3162538e57ebfd65f89caf379c9158dba626690d2ac7a24154,-0.049401127,-0.12910677,-0.42093763,0.07759921,0.45986763,0.044572994,0.1431941,0.16338706,-0.053785708,0.4000337,0.09907562,-0.04828558,-0.06448901,0.29454267,0.38677132,0.43447176,-0.71628267,-0.5607741,0.33297083,0.63447267,0.49989852,0.7804336,-0.9436211,0.55515546,0.24496134,0.024437476,-0.16450588,0.14138505,-0.6413424,-0.08992312,0.043372046,-0.17438994,0.12417018,0.10956181,-0.6918886,0.7260699,1.0
Backdoor.Graybird-3f40d1874219ac8f6ba08b587a9547da773b0356b58e4d40f584b595740fa7a4,0.22882725,-0.24775635,0.07042741,-0.39240533,0.1843933,-0.15089123,0.31029984,-0.014693828,0.07888758,0.15198389,-0.11714939,-0.073605545,0.9390982,0.39424106,0.69531643,0.05216995,-0.5025623,0.2681473,0.09569834,0.49044624,0.33347064,0.038682513,-0.28300455,-0.39644307,0.11796244,0.7409765,-0.35582504,-0.54511905,-0.8125088,-0.59876436,0.73126763,0.07779726,-0.30475745,-0.087645344,0.107945204,0.19054446,1.0
Backdoor.Graybird-3f4164fb248bf610709ce9546b2e1a2463d08270db94dbd7b8e42d16023a71b0,0.50307626,-0.7002758,0.25270882,0.42714146,0.28606784,-0.2013934,0.5013354,0.16301502,-0.60940677,-0.8348276,-0.32835293,0.68338233,0.78813267,0.6096318,0.4748191,0.059366573,-0.67326003,0.59618205,-0.40959838,0.5524646,-0.5670442,0.5685501,-0.6497989,0.03370702,0.48388228,0.4306703,-0.14296329,0.008651528,-0.4760357,0.15747972,0.65624666,0.23932251,-0.48488015,-0.18496223,-0.13546701,0.32049385,1.0
Backdoor.Graybird-3fb1f955c5fedc93b423be002cde34a6436194ec36974c890a015566749cbfc9,0.72393423,-0.81253654,-0.2960121,0.53405875,0.25417382,0.3139348,-0.22602592,-0.21581376,-0.08934201,0.4335956,1.0498468,0.16559921,-0.06691736,-0.022104999,0.48516712,-0.20162143,0.48422098,-0.6276461,0.029624294,-0.06580206,0.22103454,0.19989064,-0.53073347,0.34102008,-0.07329548,-0.20540313,0.18417984,-0.77516514,-0.8106861,-0.15968284,0.38528022,0.26942042,-0.27422458,-0.104431264,0.027290758,0.15747458,1.0
Backdoor.Graybird-4038529ffe618fbca7b702da5a4588bf4f827bfe34e22bedebc16bea8ac5cd5b,-0.0024677108,0.00037113528,-0.6869194,0.19995107,0.09018967,0.6179179,-0.3463099,-0.08855836,0.15949363,-0.07873732,-0.4743744,-0.70387256,1.0575894,0.07500935,0.3312796,-0.67775595,-0.18974479,-0.35110933,-0.42461917,-0.3264449,0.047542766,0.3903698,-0.08513708,-0.49587503,-0.73686534,-0.033193402,0.24534117,-0.28176197,-0.8387538,-0.68365705,0.2194467,-0.03978918,-0.0674336,-0.7660548,0.12108506,0.2340906,1.0
Backdoor.Graybird-43915d2a212d5620489fc5dbbbf17d934ab474e34a1058aa28ea2ae0160d6a7e,0.66101915,-0.37763712,-0.3386027,0.42741698,-0.08817059,0.09172192,-0.17399503,0.31113428,0.2157347,0.58856815,-0.39464295,0.15110809,0.13871814,-0.12402881,0.82527417,-0.24301738,-0.0690663,-0.5552696,0.44822285,0.5024962,0.4788665,0.18459168,-0.20417397,0.32159337,0.679304,0.0051874686,0.22146375,0.58831644,-0.6245586,-0.16330896,0.65133893,-0.46678498,-0.14363746,-0.24667321,-0.20146365,0.39841834,1.0
Backdoor.Graybird-442eb6cd344fcc9a88b1ef5a28e662ea6a9415ff012b27b75ca3b8c07af9ae61,0.123738006,0.52582514,-0.4202217,0.11986735,0.53408945,-0.1255749,0.40713614,0.011565714,-0.21219355,-0.08467726,0.5723015,0.109622866,0.07911992,-0.13302448,0.8230185,-0.36810943,-0.3911395,-0.3389944,-0.11045541,-0.32106683,0.50323987,0.20885758,-0.47487164,-0.27348065,0.22883287,-0.16993564,0.59591824,0.10261199,-0.74721175,0.15201615,0.039850682,0.47916475,0.02958165,0.0863132,-0.16587651,1.1164125,1.0
Backdoor.Graybird-45133c62869e94f748e8f947328388b6cf1190cc750f712e25695ff4e87a8ec0,0.28655612,-0.57073545,0.33318844,0.45658243,0.26076323,0.0016929667,0.124179445,-0.43713418,-0.2952359,0.049088746,-0.10129487,0.7831801,-0.6140897,-0.13240452,0.6171598,0.66339767,-0.5045733,-0.05032955,-0.49883857,0.10816961,0.25313666,0.35123608,-0.6932813,-0.16969052,0.36978778,-0.048513323,-0.27746898,-0.30174068,-0.6388541,-0.17044416,0.3552036,0.23724826,-0.34929836,0.4894675,-0.3854718,0.6541205,1.0
Backdoor.Graybird-4611ce9f971ce2a63d17317779aaa34aebb478c1a91c3031abf37b39a0e8a754,0.552133,0.16755638,0.04856093,0.72185427,0.49826077,-0.903918,0.07118942,0.09453224,-0.1869595,0.29016382,-0.0012387972,0.7227993,0.704691,0.6077288,1.0962331,-0.16683577,-0.0767902,-0.3161674,0.34479442,0.27143177,0.37470973,0.6000599,-0.7461167,-0.22988477,0.42173424,0.124446146,0.45965633,0.44127148,-0.42652968,0.2046617,0.47118682,0.25329086,-0.94350684,-0.24672723,-0.3712537,0.8814097,1.0
Backdoor.Graybird-4768fb2a55ff7a38d1c9f26c22517c25e81050233f75a43909f56cf2bab55549,0.21848977,-0.28954017,-0.46329626,0.011751156,0.11332257,-0.125787,0.21912864,-0.10557316,-0.39686185,0.111713655,-0.7558534,-0.5618398,0.17861995,-0.028099813,1.2982486,0.20227234,-0.6468344,0.21504709,-0.77893317,0.26016253,0.04264493,0.07132248,-0.40760437,-0.11707214,-0.081353046,-0.8402202,0.014597464,0.116074644,-0.38198128,0.28019747,-0.18953401,0.20038,-0.025489941,0.035120487,0.18985637,0.1667226,1.0
Backdoor.Graybird-48641176d1e0ac527a5bb4a797afe8ebddb93625bfb2e7878a0cd40164988326,-0.28822348,-0.23058599,-0.17203337,0.298879,-0.07802936,0.56646484,0.49595,0.21315248,-0.12187966,0.26709217,-0.8102727,-0.52049285,0.48150456,-0.2571279,0.17751369,-0.02451313,-0.7716578,-0.41423127,-0.38991603,-0.072790295,-0.35582522,0.65847534,-0.30707163,0.2473471,-0.37519082,-0.30774653,0.16784377,-0.38247663,-0.36624613,-0.6638019,-0.005557677,0.25583124,-0.3274418,-0.56903696,0.21528624,0.27835557,1.0
